FLUKE 289,  V1.16,  40810170 Douglas Hutchings

To display full timestamps use Format Cells ‘m/d/y hh:mm:ss.0'

Start Time,Stop Time,Elapsed Time,Interval,Total readings,Intervals,Input Events,Session Name
12/5/2025 3:08:26 PM,12/5/2025 11:18:05 PM,8:09:39,0:01:00,3448,490,3004,Motor 7
Max Time,Max,Average,Min,Min Time,Scaling,
12/5/2025 3:08:26 PM,10.089 V DC,9.516 V DC,8.887 V DC,12/5/2025 3:08:34 PM,(none)

Reading,Sample,Start Time,Duration,Max Time,Max,Average,Min Time,Min,Description,Stop Time
2108,Max,9.234,12/5/2025 20:22:22.1
2108,Min,9.234,12/5/2025 20:22:22.1
2109,Sample,9.384,12/5/2025 20:22:22.2,9.39136666666667
2109,Min,9.306,12/5/2025 20:22:22.4
2109,Max,9.419,12/5/2025 20:22:25.0
2110,Sample,9.416,12/5/2025 20:22:25.6,9.38934615384616
2110,Min,9.334,12/5/2025 20:22:26.6
2110,Max,9.418,12/5/2025 20:22:28.0
2111,Sample,9.273,12/5/2025 20:22:28.2,9.273
2111,Max,9.273,12/5/2025 20:22:28.2
2111,Min,9.273,12/5/2025 20:22:28.2
2112,Sample,9.401,12/5/2025 20:22:28.4,9.40220689655172
2112,Max,9.421,12/5/2025 20:22:33.7
2112,Min,9.316,12/5/2025 20:22:46.8
2113,Sample,9.305,12/5/2025 20:22:49.6,9.40405428571428
2113,Min,9.305,12/5/2025 20:22:49.6
2113,Max,9.423,12/5/2025 20:23:19.0
2114,Sample,9.41,12/5/2025 20:23:25.6,9.412
2114,Max,9.422,12/5/2025 20:23:25.8
2114,Min,9.386,12/5/2025 20:23:26.6
2115,Sample,9.293,12/5/2025 20:23:26.7,9.293
2115,Max,9.293,12/5/2025 20:23:26.7
2115,Min,9.293,12/5/2025 20:23:26.7
2116,Sample,9.418,12/5/2025 20:23:27.2,9.40772463768116
2116,Min,9.351,12/5/2025 20:23:27.6
2116,Max,9.425,12/5/2025 20:23:33.1
2117,Sample,9.258,12/5/2025 20:23:41.5,9.258
2117,Max,9.258,12/5/2025 20:23:41.5
2117,Min,9.258,12/5/2025 20:23:41.5
2118,Sample,9.364,12/5/2025 20:23:41.6,9.38805882352941
2118,Max,9.42,12/5/2025 20:23:42.0
2118,Min,9.318,12/5/2025 20:23:42.5
2119,Sample,9.245,12/5/2025 20:23:43.3,9.317
2119,Max,9.409,12/5/2025 20:23:43.5
2119,Min,9.232,12/5/2025 20:23:43.6
2120,Sample,9.389,12/5/2025 20:23:43.7,9.40893373493976
2120,Max,9.425,12/5/2025 20:23:54.9
2120,Min,9.322,12/5/2025 20:23:59.0
2121,Sample,9.283,12/5/2025 20:24:00.8,9.283
2121,Max,9.283,12/5/2025 20:24:00.8
2121,Min,9.283,12/5/2025 20:24:00.8
2122,Sample,9.399,12/5/2025 20:24:00.9,9.39865517241379
2122,Min,9.314,12/5/2025 20:24:04.1
2122,Max,9.421,12/5/2025 20:24:09.2
2123,Sample,9.199,12/5/2025 20:24:10.1,9.36318181818182
2123,Min,9.199,12/5/2025 20:24:10.1
2123,Max,9.415,12/5/2025 20:24:11.0
2124,Sample,9.384,12/5/2025 20:24:11.2,9.4009375
2124,Max,9.417,12/5/2025 20:24:12.0
2124,Min,9.342,12/5/2025 20:24:12.1
2125,Sample,9.275,12/5/2025 20:24:12.8,9.275
2125,Max,9.275,12/5/2025 20:24:12.8
2125,Min,9.275,12/5/2025 20:24:12.8
2126,Sample,9.4,12/5/2025 20:24:12.9,9.40151485148515
2126,Min,9.314,12/5/2025 20:24:13.5
2126,Max,9.419,12/5/2025 20:24:15.3
2127,Sample,9.307,12/5/2025 20:24:23.4,9.307
2127,Max,9.307,12/5/2025 20:24:23.4
2127,Min,9.307,12/5/2025 20:24:23.4
2128,Sample,9.402,12/5/2025 20:24:23.5,9.40795238095238
2128,Min,9.376,12/5/2025 20:24:24.8
2128,Max,9.419,12/5/2025 20:24:25.3
2129,Sample,9.419,12/5/2025 20:24:25.7,9.351
2129,Max,9.419,12/5/2025 20:24:25.7
2129,Min,9.22,12/5/2025 20:24:26.4
2130,Sample,9.392,12/5/2025 20:24:26.7,9.400953125
2130,Min,9.291,12/5/2025 20:24:34.6
2130,Max,9.421,12/5/2025 20:24:50.0
2131,Sample,9.28,12/5/2025 20:24:53.2,9.28
2131,Max,9.28,12/5/2025 20:24:53.2
2131,Min,9.28,12/5/2025 20:24:53.2
2132,Sample,9.401,12/5/2025 20:24:53.3,9.40434567901235
2132,Max,9.421,12/5/2025 20:24:57.2
2132,Min,9.348,12/5/2025 20:24:58.7
2133,Sample,9.28,12/5/2025 20:25:01.9,9.3245
2133,Max,9.391,12/5/2025 20:25:02.0
2133,Min,9.24,12/5/2025 20:25:02.4
2134,Sample,9.383,12/5/2025 20:25:02.5,9.3984776119403
2134,Max,9.419,12/5/2025 20:25:07.9
2134,Min,9.322,12/5/2025 20:25:09.1
2135,Sample,9.292,12/5/2025 20:25:09.6,9.385
2135,Min,9.257,12/5/2025 20:25:09.8
2135,Max,9.414,12/5/2025 20:25:13.2
2136,Sample,9.415,12/5/2025 20:25:13.3,9.36633333333333
2136,Max,9.415,12/5/2025 20:25:13.3
2136,Min,9.269,12/5/2025 20:25:13.5
2137,Sample,9.393,12/5/2025 20:25:13.6,9.3995
2137,Min,9.347,12/5/2025 20:25:15.8
2137,Max,9.417,12/5/2025 20:25:18.8
2138,Sample,9.266,12/5/2025 20:25:18.9,9.266
2138,Max,9.266,12/5/2025 20:25:18.9
2138,Min,9.266,12/5/2025 20:25:18.9
2139,Sample,9.379,12/5/2025 20:25:19.0,9.40524193548387
2139,Max,9.418,12/5/2025 20:25:20.6
2139,Min,9.337,12/5/2025 20:25:23.0
2140,Sample,9.365,12/5/2025 20:25:25.6,9.39753333333333
2140,Max,9.418,12/5/2025 20:25:27.1
2140,Min,9.314,12/5/2025 20:25:28.4
2141,Sample,9.246,12/5/2025 20:25:31.6,9.246
2141,Max,9.246,12/5/2025 20:25:31.6
2141,Min,9.246,12/5/2025 20:25:31.6
2142,Sample,9.379,12/5/2025 20:25:31.7,9.39434710743802
2142,Min,9.313,12/5/2025 20:25:36.2
2142,Max,9.417,12/5/2025 20:25:42.3
2143,Sample,9.165,12/5/2025 20:25:44.3,9.165
2143,Max,9.165,12/5/2025 20:25:44.3
2143,Min,9.165,12/5/2025 20:25:44.3
2144,Sample,9.368,12/5/2025 20:25:44.4,9.39698591549296
2144,Max,9.418,12/5/2025 20:25:49.6
2144,Min,9.318,12/5/2025 20:25:50.3
2145,Sample,9.289,12/5/2025 20:25:52.0,9.39836477987421
2145,Min,9.247,12/5/2025 20:25:57.1
2145,Max,9.419,12/5/2025 20:26:06.7
2146,Sample,9.42,12/5/2025 20:26:08.4,9.40112844036697
2146,Max,9.42,12/5/2025 20:26:08.4
2146,Min,9.334,12/5/2025 20:26:18.9
2147,Sample,9.317,12/5/2025 20:26:19.7,9.39532727272727
2147,Max,9.415,12/5/2025 20:26:20.9
2147,Min,9.306,12/5/2025 20:26:24.4
2148,Sample,9.415,12/5/2025 20:26:25.7,9.40360674157303
2148,Min,9.351,12/5/2025 20:26:29.3
2148,Max,9.418,12/5/2025 20:26:31.9
2149,Sample,9.31,12/5/2025 20:26:34.6,9.38915384615385
2149,Max,9.418,12/5/2025 20:26:36.1
2149,Min,9.27,12/5/2025 20:26:36.5
2150,Sample,9.256,12/5/2025 20:26:39.0,9.256
2150,Max,9.256,12/5/2025 20:26:39.0
2150,Min,9.256,12/5/2025 20:26:39.0
2151,Sample,9.389,12/5/2025 20:26:39.1,9.398375
2151,Min,9.319,12/5/2025 20:26:40.7
2151,Max,9.417,12/5/2025 20:26:43.6
2152,Sample,9.301,12/5/2025 20:26:45.5,9.301
2152,Max,9.301,12/5/2025 20:26:45.5
2152,Min,9.301,12/5/2025 20:26:45.5
2153,Sample,9.401,12/5/2025 20:26:45.6,9.39911658031088
2153,Min,9.295,12/5/2025 20:27:09.6
2153,Max,9.419,12/5/2025 20:27:16.8
2154,Sample,9.402,12/5/2025 20:27:25.6,9.39982926829268
2154,Max,9.419,12/5/2025 20:27:28.0
2154,Min,9.335,12/5/2025 20:27:30.4
2155,Sample,9.312,12/5/2025 20:27:34.3,9.40507042253521
2155,Min,9.312,12/5/2025 20:27:34.3
2155,Max,9.419,12/5/2025 20:27:40.5
2156,Sample,9.251,12/5/2025 20:27:41.8,9.251
2156,Max,9.251,12/5/2025 20:27:41.8
2156,Min,9.251,12/5/2025 20:27:41.8
2157,Sample,9.374,12/5/2025 20:27:41.9,9.40104411764706
2157,Min,9.311,12/5/2025 20:27:50.8
2157,Max,9.418,12/5/2025 20:27:57.0
2158,Sample,9.293,12/5/2025 20:28:10.1,9.293
2158,Max,9.293,12/5/2025 20:28:10.1
2158,Min,9.293,12/5/2025 20:28:10.1
2159,Sample,9.401,12/5/2025 20:28:10.2,9.396625
2159,Max,9.416,12/5/2025 20:28:14.6
2159,Min,9.318,12/5/2025 20:28:20.4
2160,Sample,9.31,12/5/2025 20:28:21.1,9.39997777777778
2160,Min,9.31,12/5/2025 20:28:21.1
2160,Max,9.415,12/5/2025 20:28:21.7
2161,Sample,9.414,12/5/2025 20:28:25.6,9.39673333333333
2161,Min,9.327,12/5/2025 20:28:26.0
2161,Max,9.416,12/5/2025 20:28:28.0
2162,Sample,9.261,12/5/2025 20:28:33.5,9.261
2162,Max,9.261,12/5/2025 20:28:33.5
2162,Min,9.261,12/5/2025 20:28:33.5
2163,Sample,9.394,12/5/2025 20:28:33.6,9.39628
2163,Max,9.414,12/5/2025 20:28:35.3
2163,Min,9.339,12/5/2025 20:28:36.1
2164,Sample,9.299,12/5/2025 20:28:36.2,9.299
2164,Max,9.299,12/5/2025 20:28:36.2
2164,Min,9.299,12/5/2025 20:28:36.2
2165,Sample,9.4,12/5/2025 20:28:36.3,9.38661538461538
2165,Max,9.412,12/5/2025 20:28:36.5
2165,Min,9.315,12/5/2025 20:28:36.6
2166,Sample,9.195,12/5/2025 20:28:37.6,9.195
2166,Max,9.195,12/5/2025 20:28:37.6
2166,Min,9.195,12/5/2025 20:28:37.6
2167,Sample,9.382,12/5/2025 20:28:37.7,9.39898611111111
2167,Min,9.326,12/5/2025 20:28:38.0
2167,Max,9.415,12/5/2025 20:28:39.7
2168,Sample,9.289,12/5/2025 20:28:45.3,9.289
2168,Max,9.289,12/5/2025 20:28:45.3
2168,Min,9.289,12/5/2025 20:28:45.3
2169,Sample,9.399,12/5/2025 20:28:45.4,9.39563829787234
2169,Max,9.415,12/5/2025 20:28:46.6
2169,Min,9.315,12/5/2025 20:28:47.5
2170,Sample,9.242,12/5/2025 20:28:50.1,9.242
2170,Max,9.242,12/5/2025 20:28:50.1
2170,Min,9.242,12/5/2025 20:28:50.1
2171,Sample,9.381,12/5/2025 20:28:50.2,9.39403174603175
2171,Min,9.269,12/5/2025 20:28:54.4
2171,Max,9.416,12/5/2025 20:29:09.5
2172,Sample,9.193,12/5/2025 20:29:10.1,9.193
2172,Max,9.193,12/5/2025 20:29:10.1
2172,Min,9.193,12/5/2025 20:29:10.1
2173,Sample,9.374,12/5/2025 20:29:10.2,9.39778666666667
2173,Min,9.309,12/5/2025 20:29:10.3
2173,Max,9.415,12/5/2025 20:29:21.6
2174,Sample,9.413,12/5/2025 20:29:25.6,9.40542307692308
2174,Max,9.416,12/5/2025 20:29:27.5
2174,Min,9.349,12/5/2025 20:29:32.5
2175,Sample,9.256,12/5/2025 20:29:33.9,9.2685
2175,Min,9.256,12/5/2025 20:29:33.9
2175,Max,9.281,12/5/2025 20:29:34.0
2176,Sample,9.396,12/5/2025 20:29:34.1,9.39656818181818
2176,Min,9.322,12/5/2025 20:29:34.8
2176,Max,9.415,12/5/2025 20:29:37.2
2177,Sample,9.286,12/5/2025 20:29:43.0,9.286
2177,Max,9.286,12/5/2025 20:29:43.0
2177,Min,9.286,12/5/2025 20:29:43.0
2178,Sample,9.393,12/5/2025 20:29:43.1,9.40067741935484
2178,Min,9.358,12/5/2025 20:29:43.4
2178,Max,9.415,12/5/2025 20:29:45.3
2179,Sample,9.296,12/5/2025 20:29:46.6,9.296
2179,Max,9.296,12/5/2025 20:29:46.6
2179,Min,9.296,12/5/2025 20:29:46.6
2180,Sample,9.399,12/5/2025 20:29:46.7,9.4025
2180,Max,9.416,12/5/2025 20:29:51.3
2180,Min,9.331,12/5/2025 20:29:51.4
2181,Sample,9.295,12/5/2025 20:29:51.5,9.36777777777778
2181,Max,9.411,12/5/2025 20:29:51.8
2181,Min,9.279,12/5/2025 20:29:51.9
2182,Sample,9.407,12/5/2025 20:29:52.4,9.39425
2182,Max,9.413,12/5/2025 20:29:53.2
2182,Min,9.317,12/5/2025 20:29:54.9
2183,Sample,9.304,12/5/2025 20:29:57.6,9.3915962962963
2183,Max,9.413,12/5/2025 20:30:01.1
2183,Min,9.29,12/5/2025 20:30:10.8
2184,Sample,9.41,12/5/2025 20:30:25.6,9.39035789473684
2184,Max,9.414,12/5/2025 20:30:26.6
2184,Min,9.302,12/5/2025 20:30:31.0
2185,Sample,9.192,12/5/2025 20:30:35.6,9.3364
2185,Min,9.192,12/5/2025 20:30:35.6
2185,Max,9.406,12/5/2025 20:30:35.9
2186,Sample,9.394,12/5/2025 20:30:36.1,9.38647826086957
2186,Max,9.409,12/5/2025 20:30:37.3
2186,Min,9.308,12/5/2025 20:30:38.1
2187,Sample,9.298,12/5/2025 20:30:38.4,9.298
2187,Max,9.298,12/5/2025 20:30:38.4
2187,Min,9.298,12/5/2025 20:30:38.4
2188,Sample,9.393,12/5/2025 20:30:38.5,9.39128368794326
2188,Max,9.412,12/5/2025 20:30:52.1
2188,Min,9.306,12/5/2025 20:30:52.6
2189,Sample,9.25,12/5/2025 20:30:53.1,9.29725
2189,Min,9.25,12/5/2025 20:30:53.1
2189,Max,9.346,12/5/2025 20:30:53.4
2190,Sample,9.393,12/5/2025 20:30:53.5,9.39037569060774
2190,Min,9.28,12/5/2025 20:31:04.0
2190,Max,9.412,12/5/2025 20:31:11.5
2191,Sample,9.25,12/5/2025 20:31:12.5,9.25
2191,Max,9.25,12/5/2025 20:31:12.5
2191,Min,9.25,12/5/2025 20:31:12.5
2192,Sample,9.383,12/5/2025 20:31:12.6,9.39611904761905
2192,Min,9.305,12/5/2025 20:31:16.9
2192,Max,9.413,12/5/2025 20:31:18.3
2193,Sample,9.367,12/5/2025 20:31:25.7,9.39485714285714
2193,Max,9.412,12/5/2025 20:31:27.7
2193,Min,9.347,12/5/2025 20:31:27.8
2194,Sample,9.267,12/5/2025 20:31:29.2,9.339
2194,Min,9.267,12/5/2025 20:31:29.2
2194,Max,9.399,12/5/2025 20:31:29.4
2195,Sample,9.404,12/5/2025 20:31:29.5,9.39887096774194
2195,Max,9.414,12/5/2025 20:31:36.8
2195,Min,9.309,12/5/2025 20:31:37.9
2196,Sample,9.293,12/5/2025 20:31:39.2,9.293
2196,Max,9.293,12/5/2025 20:31:39.2
2196,Min,9.293,12/5/2025 20:31:39.2
2197,Sample,9.391,12/5/2025 20:31:39.3,9.3905
2197,Max,9.411,12/5/2025 20:31:39.6
2197,Min,9.322,12/5/2025 20:31:39.7
2198,Sample,9.298,12/5/2025 20:31:40.4,9.38596551724138
2198,Min,9.298,12/5/2025 20:31:40.4
2198,Max,9.409,12/5/2025 20:31:42.0
2199,Sample,9.41,12/5/2025 20:31:43.3,9.39458333333333
2199,Max,9.41,12/5/2025 20:31:43.3
2199,Min,9.345,12/5/2025 20:31:44.1
2200,Sample,9.311,12/5/2025 20:31:45.7,9.3876572327044
2200,Max,9.412,12/5/2025 20:31:51.5
2200,Min,9.283,12/5/2025 20:32:02.2
2201,Sample,9.26,12/5/2025 20:32:18.9,9.26
2201,Max,9.26,12/5/2025 20:32:18.9
2201,Min,9.26,12/5/2025 20:32:18.9
2202,Sample,9.388,12/5/2025 20:32:19.0,9.39374242424242
2202,Min,9.313,12/5/2025 20:32:19.5
2202,Max,9.409,12/5/2025 20:32:21.9
2203,Sample,9.403,12/5/2025 20:32:25.6,9.386875
2203,Max,9.409,12/5/2025 20:32:25.8
2203,Min,9.322,12/5/2025 20:32:26.8
2204,Sample,9.309,12/5/2025 20:32:27.2,9.329
2204,Min,9.288,12/5/2025 20:32:27.3
2204,Max,9.391,12/5/2025 20:32:27.4
2205,Sample,9.396,12/5/2025 20:32:28.0,9.39274157303371
2205,Max,9.411,12/5/2025 20:32:35.0
2205,Min,9.339,12/5/2025 20:32:35.8
2206,Sample,9.29,12/5/2025 20:32:37.0,9.29
2206,Max,9.29,12/5/2025 20:32:37.0
2206,Min,9.29,12/5/2025 20:32:37.0
2207,Sample,9.393,12/5/2025 20:32:37.1,9.38913432835821
2207,Max,9.409,12/5/2025 20:32:38.6
2207,Min,9.316,12/5/2025 20:32:41.6
2208,Sample,9.28,12/5/2025 20:32:44.2,9.38236363636364
2208,Min,9.28,12/5/2025 20:32:44.2
2208,Max,9.406,12/5/2025 20:32:46.3
2209,Sample,9.407,12/5/2025 20:32:46.4,9.39497297297297
2209,Min,9.328,12/5/2025 20:32:47.3
2209,Max,9.409,12/5/2025 20:32:49.2
2210,Sample,9.288,12/5/2025 20:32:50.2,9.288
2210,Max,9.288,12/5/2025 20:32:50.2
2210,Min,9.288,12/5/2025 20:32:50.2
2211,Sample,9.393,12/5/2025 20:32:50.3,9.39034831460674
2211,Max,9.41,12/5/2025 20:32:55.7
2211,Min,9.305,12/5/2025 20:32:58.1
2212,Sample,9.293,12/5/2025 20:32:59.6,9.39187692307692
2212,Min,9.29,12/5/2025 20:33:00.3
2212,Max,9.41,12/5/2025 20:33:05.1
2213,Sample,9.208,12/5/2025 20:33:13.1,9.208
2213,Max,9.208,12/5/2025 20:33:13.1
2213,Min,9.208,12/5/2025 20:33:13.1
2214,Sample,9.382,12/5/2025 20:33:13.2,9.38921848739496
2214,Min,9.306,12/5/2025 20:33:17.6
2214,Max,9.409,12/5/2025 20:33:19.3
2215,Sample,9.409,12/5/2025 20:33:25.6,9.40047368421053
2215,Max,9.411,12/5/2025 20:33:26.7
2215,Min,9.338,12/5/2025 20:33:26.8
2216,Sample,9.304,12/5/2025 20:33:27.5,9.39017204301075
2216,Max,9.41,12/5/2025 20:33:30.2
2216,Min,9.285,12/5/2025 20:33:53.8
2217,Sample,9.406,12/5/2025 20:34:25.6,9.38846153846154
2217,Max,9.408,12/5/2025 20:34:25.8
2217,Min,9.33,12/5/2025 20:34:26.8
2218,Sample,9.308,12/5/2025 20:34:27.0,9.38651773049645
2218,Max,9.409,12/5/2025 20:34:39.6
2218,Min,9.274,12/5/2025 20:34:41.3
2219,Sample,9.215,12/5/2025 20:34:41.5,9.215
2219,Max,9.215,12/5/2025 20:34:41.5
2219,Min,9.215,12/5/2025 20:34:41.5
2220,Sample,9.37,12/5/2025 20:34:41.6,9.390275
2220,Min,9.338,12/5/2025 20:34:42.1
2220,Max,9.408,12/5/2025 20:34:45.5
2221,Sample,9.265,12/5/2025 20:34:45.7,9.265
2221,Max,9.265,12/5/2025 20:34:45.7
2221,Min,9.265,12/5/2025 20:34:45.7
2222,Sample,9.39,12/5/2025 20:34:45.8,9.38316666666667
2222,Max,9.405,12/5/2025 20:34:47.1
2222,Min,9.319,12/5/2025 20:34:47.2
2223,Sample,9.286,12/5/2025 20:34:48.0,9.38375151515151
2223,Max,9.408,12/5/2025 20:35:03.5
2223,Min,9.239,12/5/2025 20:35:21.9
2224,Sample,9.223,12/5/2025 20:35:22.0,9.294
2224,Min,9.223,12/5/2025 20:35:22.0
2224,Max,9.337,12/5/2025 20:35:22.7
2225,Sample,9.347,12/5/2025 20:35:23.0,9.37645454545455
2225,Min,9.324,12/5/2025 20:35:23.3
2225,Max,9.397,12/5/2025 20:35:24.9
2226,Sample,9.395,12/5/2025 20:35:25.6,9.38372727272727
2226,Max,9.399,12/5/2025 20:35:26.1
2226,Min,9.327,12/5/2025 20:35:26.5
2227,Sample,9.301,12/5/2025 20:35:26.7,9.2885
2227,Max,9.301,12/5/2025 20:35:26.7
2227,Min,9.276,12/5/2025 20:35:26.8
2228,Sample,9.383,12/5/2025 20:35:26.9,9.38109523809524
2228,Min,9.298,12/5/2025 20:35:30.0
2228,Max,9.403,12/5/2025 20:35:32.1
2229,Sample,9.239,12/5/2025 20:35:33.2,9.239
2229,Max,9.239,12/5/2025 20:35:33.2
2229,Min,9.239,12/5/2025 20:35:33.2
2230,Sample,9.346,12/5/2025 20:35:33.3,9.38595758928571
2230,Max,9.407,12/5/2025 20:35:51.0
2230,Min,9.283,12/5/2025 20:35:59.4
2231,Sample,9.206,12/5/2025 20:36:20.0,9.28814285714286
2231,Min,9.206,12/5/2025 20:36:20.0
2231,Max,9.363,12/5/2025 20:36:20.1
2232,Sample,9.386,12/5/2025 20:36:20.7,9.37745161290323
2232,Max,9.4,12/5/2025 20:36:22.2
2232,Min,9.296,12/5/2025 20:36:23.4
2233,Sample,9.293,12/5/2025 20:36:23.9,9.293
2233,Max,9.293,12/5/2025 20:36:23.9
2233,Min,9.293,12/5/2025 20:36:23.9
2234,Sample,9.386,12/5/2025 20:36:23.9,9.38494117647059
2234,Min,9.318,12/5/2025 20:36:24.7
2234,Max,9.401,12/5/2025 20:36:25.5
2235,Sample,9.399,12/5/2025 20:36:25.7,9.38896551724138
2235,Min,9.314,12/5/2025 20:36:30.4
2235,Max,9.405,12/5/2025 20:36:32.3
2236,Sample,9.287,12/5/2025 20:36:34.8,9.38333946830266
2236,Max,9.405,12/5/2025 20:36:53.8
2236,Min,9.246,12/5/2025 20:37:24.2
2237,Sample,9.401,12/5/2025 20:37:25.6,9.38424
2237,Max,9.404,12/5/2025 20:37:26.1
2237,Min,9.316,12/5/2025 20:37:26.2
2238,Sample,9.303,12/5/2025 20:37:31.1,9.38507604562738
2238,Max,9.406,12/5/2025 20:37:48.0
2238,Min,9.254,12/5/2025 20:37:57.9
2239,Sample,9.402,12/5/2025 20:38:25.6,9.38405172413793
2239,Max,9.405,12/5/2025 20:38:37.9
2239,Min,9.288,12/5/2025 20:38:51.0
2240,Sample,9.217,12/5/2025 20:39:01.8,9.2495
2240,Min,9.217,12/5/2025 20:39:01.8
2240,Max,9.282,12/5/2025 20:39:01.9
2241,Sample,9.38,12/5/2025 20:39:02.0,9.38346341463415
2241,Max,9.401,12/5/2025 20:39:04.4
2241,Min,9.298,12/5/2025 20:39:05.0
2242,Sample,9.291,12/5/2025 20:39:06.1,9.38224193548387
2242,Max,9.402,12/5/2025 20:39:13.6
2242,Min,9.253,12/5/2025 20:39:15.9
2243,Sample,9.309,12/5/2025 20:39:25.6,9.38087543252595
2243,Max,9.402,12/5/2025 20:39:29.6
2243,Min,9.263,12/5/2025 20:40:18.8
2244,Sample,9.389,12/5/2025 20:40:25.8,9.38306666666667
2244,Max,9.4,12/5/2025 20:40:26.4
2244,Min,9.307,12/5/2025 20:40:27.6
2245,Sample,9.229,12/5/2025 20:40:28.8,9.229
2245,Max,9.229,12/5/2025 20:40:28.8
2245,Min,9.229,12/5/2025 20:40:28.8
2246,Sample,9.351,12/5/2025 20:40:28.9,9.38746666666667
2246,Max,9.401,12/5/2025 20:40:30.8
2246,Min,9.284,12/5/2025 20:40:34.6
2247,Sample,9.273,12/5/2025 20:40:38.4,9.38288209606987
2247,Max,9.402,12/5/2025 20:40:46.1
2247,Min,9.239,12/5/2025 20:41:15.0
2248,Sample,9.34,12/5/2025 20:41:25.7,9.38496124031008
2248,Min,9.324,12/5/2025 20:41:32.6
2248,Max,9.401,12/5/2025 20:41:35.9
2249,Sample,9.236,12/5/2025 20:41:39.0,9.236
2249,Max,9.236,12/5/2025 20:41:39.0
2249,Min,9.236,12/5/2025 20:41:39.0
2250,Sample,9.336,12/5/2025 20:41:39.1,9.37871140939597
2250,Max,9.401,12/5/2025 20:41:42.8
2250,Min,9.273,12/5/2025 20:41:52.9
2251,Sample,9.25,12/5/2025 20:41:54.9,9.286
2251,Min,9.25,12/5/2025 20:41:54.9
2251,Max,9.322,12/5/2025 20:41:55.0
2252,Sample,9.385,12/5/2025 20:41:55.1,9.38073220338983
2252,Min,9.275,12/5/2025 20:41:59.3
2252,Max,9.4,12/5/2025 20:42:20.9
2253,Sample,9.396,12/5/2025 20:42:25.6,9.37902727272727
2253,Max,9.399,12/5/2025 20:42:25.9
2253,Min,9.311,12/5/2025 20:42:31.8
2254,Sample,9.298,12/5/2025 20:42:37.1,9.31966666666667
2254,Min,9.281,12/5/2025 20:42:37.2
2254,Max,9.38,12/5/2025 20:42:37.3
2255,Sample,9.39,12/5/2025 20:42:37.4,9.37173684210526
2255,Min,9.302,12/5/2025 20:42:37.7
2255,Max,9.395,12/5/2025 20:42:41.1
2256,Sample,9.2,12/5/2025 20:42:41.2,9.2
2256,Max,9.2,12/5/2025 20:42:41.2
2256,Min,9.2,12/5/2025 20:42:41.2
2257,Sample,9.365,12/5/2025 20:42:41.3,9.37882300884956
2257,Max,9.398,12/5/2025 20:42:47.2
2257,Min,9.287,12/5/2025 20:42:55.2
2258,Sample,9.256,12/5/2025 20:43:04.8,9.334
2258,Min,9.256,12/5/2025 20:43:04.8
2258,Max,9.383,12/5/2025 20:43:05.1
2259,Sample,9.389,12/5/2025 20:43:05.4,9.3820310880829
2259,Max,9.397,12/5/2025 20:43:09.9
2259,Min,9.296,12/5/2025 20:43:18.0
2260,Sample,9.396,12/5/2025 20:43:25.6,9.38239393939394
2260,Max,9.398,12/5/2025 20:43:27.4
2260,Min,9.325,12/5/2025 20:43:27.6
2261,Sample,9.289,12/5/2025 20:43:28.9,9.283
2261,Max,9.289,12/5/2025 20:43:28.9
2261,Min,9.277,12/5/2025 20:43:29.0
2262,Sample,9.379,12/5/2025 20:43:29.1,9.3750202020202
2262,Min,9.299,12/5/2025 20:43:29.4
2262,Max,9.396,12/5/2025 20:43:32.4
2263,Sample,9.242,12/5/2025 20:43:39.5,9.242
2263,Max,9.242,12/5/2025 20:43:39.5
2263,Min,9.242,12/5/2025 20:43:39.5
2264,Sample,9.373,12/5/2025 20:43:39.6,9.37135897435897
2264,Max,9.394,12/5/2025 20:43:41.0
2264,Min,9.27,12/5/2025 20:43:42.6
2265,Sample,9.214,12/5/2025 20:43:43.5,9.214
2265,Max,9.214,12/5/2025 20:43:43.5
2265,Min,9.214,12/5/2025 20:43:43.5
2266,Sample,9.328,12/5/2025 20:43:43.6,9.37855
2266,Min,9.278,12/5/2025 20:43:44.4
2266,Max,9.398,12/5/2025 20:44:02.2
2267,Sample,9.206,12/5/2025 20:44:06.5,9.33085714285714
2267,Min,9.206,12/5/2025 20:44:06.5
2267,Max,9.392,12/5/2025 20:44:06.9
2268,Sample,9.374,12/5/2025 20:44:07.2,9.37911111111111
2268,Min,9.315,12/5/2025 20:44:08.3
2268,Max,9.396,12/5/2025 20:44:10.4
2269,Sample,9.259,12/5/2025 20:44:13.1,9.259
2269,Max,9.259,12/5/2025 20:44:13.1
2269,Min,9.259,12/5/2025 20:44:13.1
2270,Sample,9.366,12/5/2025 20:44:13.2,9.37309166666667
2270,Min,9.275,12/5/2025 20:44:13.3
2270,Max,9.396,12/5/2025 20:44:22.9
2271,Sample,9.389,12/5/2025 20:44:25.6,9.37387603305785
2271,Max,9.395,12/5/2025 20:44:28.7
2271,Min,9.269,12/5/2025 20:44:41.0
2272,Sample,9.246,12/5/2025 20:44:50.8,9.246
2272,Max,9.246,12/5/2025 20:44:50.8
2272,Min,9.246,12/5/2025 20:44:50.8
2273,Sample,9.356,12/5/2025 20:44:50.9,9.37563636363636
2273,Max,9.396,12/5/2025 20:44:57.2
2273,Min,9.289,12/5/2025 20:44:58.2
2274,Sample,9.245,12/5/2025 20:44:58.6,9.245
